name,symbol,slug,first_historical_data,last_historical_data,history_has_been_saved
Tcbcoin,TCFX,tcbcoin,2020-09-24T08:40:00.000Z,2020-12-02T13:25:02.000Z,0
Beowulf,BWF,beowulf,2020-09-24T08:40:00.000Z,2020-12-02T13:25:02.000Z,0
Combine.finance,COMB,combine-finance,2020-09-24T08:40:00.000Z,2020-12-02T13:25:02.000Z,0
CY Finance,CYF,cy-finance,2020-09-24T08:40:00.000Z,2020-12-02T13:25:02.000Z,0
HippoFinance,HIPPO,hippo-finance,2020-09-24T08:40:00.000Z,2020-12-02T13:25:03.000Z,0
BillionHappiness,BHC,billionhappiness,2020-10-19T19:50:00.000Z,2020-12-02T13:25:03.000Z,0
PancakeSwap,CAKE,pancakeswap,2020-09-28T07:55:00.000Z,2020-12-02T13:25:03.000Z,0
S.Finance,SFG,s-finance,2020-09-27T06:00:41.000Z,2020-12-02T13:25:03.000Z,0
Origin Dollar,OUSD,origin-dollar,2020-09-27T06:00:00.000Z,2020-12-02T13:25:03.000Z,0
PowerTrade Fuel,PTF,powertrade-fuel,2020-09-27T06:00:00.000Z,2020-12-02T13:25:02.000Z,0
SwapShip,SWSH,swapship,2020-09-27T06:00:00.000Z,2020-12-02T13:25:03.000Z,0
Wrapped BNB,WBNB,wbnb,2020-09-28T08:20:00.000Z,2020-12-02T13:25:03.000Z,0
YFII Gold,YFIIG,yfii-gold,2020-09-27T06:00:00.000Z,2020-12-02T13:25:03.000Z,0
SpokLottery,SPKL,spoklottery,2020-09-27T06:00:00.000Z,2020-12-02T13:25:03.000Z,0
Ultra Clear,UCR,ultra-clear,2020-09-27T06:00:00.000Z,2020-12-02T13:25:03.000Z,0
Bidao,BID,bidao,2020-09-27T11:10:00.000Z,2020-12-02T13:25:03.000Z,0
OctoFi,OCTO,octofi,2020-09-27T11:10:00.000Z,2020-12-02T13:25:03.000Z,0
Puriever,PURE,puriever,2020-10-05T18:21:00.000Z,2020-12-02T13:21:02.000Z,0
Safari,SFR,safari,2020-09-27T11:10:00.000Z,2020-12-02T13:25:03.000Z,0
TitanSwap,TITAN,titanswap,2020-09-27T11:10:00.000Z,2020-12-02T13:25:03.000Z,0
UNII Finance,UNII,unii-finance,2020-09-27T11:10:00.000Z,2020-12-02T13:25:03.000Z,0
Polkastarter,POLS,polkastarter,2020-09-28T18:46:00.000Z,2020-12-02T13:21:03.000Z,0
Eminence,EMN,eminence,2020-09-28T07:10:00.000Z,2020-12-02T13:25:03.000Z,0
Buccaneer V2,BUCC,buccaneer-v2,2020-09-28T07:10:00.000Z,2020-12-02T13:25:03.000Z,0
Consensus Cell Network,ECELL,consensus-cell-network,2020-09-28T07:10:00.000Z,2020-12-02T13:25:03.000Z,0
Convertible ACXT,CACXT,convertible-acxt,2020-09-28T07:10:00.000Z,2020-12-02T13:25:03.000Z,0
CryptoWater,C2O,cryptowater,2020-10-06T22:06:00.000Z,2020-12-02T13:21:03.000Z,0
CXN Network,CXN,cxn-network,2020-09-28T07:10:00.000Z,2020-12-02T13:25:03.000Z,0
Lua Token,LUA,lua-token,2020-09-28T09:40:00.000Z,2020-12-02T13:25:03.000Z,0
Morpher,MPH,morpher,2020-09-28T07:10:00.000Z,2020-12-02T13:25:03.000Z,0
Rubic,RBC,rubic,2020-10-12T08:45:00.000Z,2020-12-02T13:25:03.000Z,0
Vampire Protocol,VAMP,vampire-protocol,2020-09-28T07:15:00.000Z,2020-12-02T13:25:03.000Z,0
Wrapped LEO,WLEO,wrapped-leo,2020-09-28T07:20:00.000Z,2020-12-02T13:25:03.000Z,0
yAxis,YAX,yaxis,2020-09-30T22:56:00.000Z,2020-12-02T13:21:03.000Z,0
Dfinance,XFI,dfinance,2020-10-21T06:10:00.000Z,2020-12-02T13:25:03.000Z,0
DODO,DODO,dodo,2020-09-29T05:30:00.000Z,2020-12-02T13:25:03.000Z,0
DeFiner,FIN,definer,2020-10-12T07:05:00.000Z,2020-12-02T13:25:03.000Z,0
Injective Protocol,INJ,injective-protocol,2020-10-20T04:10:00.000Z,2020-12-02T13:25:03.000Z,0
APY.Finance,APY,apy-finance,2020-11-05T12:10:00.000Z,2020-12-02T13:25:03.000Z,0
Nsure.Network,NSURE,nsure-network,2020-10-30T22:00:00.000Z,2020-12-02T13:25:03.000Z,0
Alpha Finance Lab,ALPHA,alpha-finance-lab,2020-10-09T05:10:00.000Z,2020-12-02T13:25:03.000Z,0
Yearn Land,YLAND,yearn-land,2020-10-04T01:30:00.000Z,2020-12-02T13:25:03.000Z,0
Trading Membership Community,TMC,trading-membership-community,2020-09-29T04:20:00.000Z,2020-12-02T13:25:03.000Z,0
Celo Dollar,CUSD,celo-dollar,2020-09-29T04:20:00.000Z,2020-12-02T13:25:03.000Z,0
Yearn Finance Bit,YFBT,yearn-finance-bit,2020-09-29T04:20:00.000Z,2020-12-02T13:25:03.000Z,0
TKN Token,TKNT,tkn-token,2020-10-14T18:30:00.000Z,2020-12-02T13:25:03.000Z,0
AmericanHorror.Finance,AHF,americanhorror-finance,2020-09-29T04:20:00.000Z,2020-12-02T13:25:03.000Z,0
cVault.finance,CORE,cvault-finance,2020-09-29T04:20:00.000Z,2020-12-02T13:25:03.000Z,0
QChi Chain,QHC,qchi-chain,2020-09-29T04:20:00.000Z,2020-12-02T13:25:03.000Z,0
SaTT,SATT,satt,2020-09-29T04:20:00.000Z,2020-12-02T13:25:03.000Z,0
Stobox Token,STBU,stobox-token,2020-10-05T04:30:00.000Z,2020-12-02T13:25:03.000Z,0
Tamy Token,TMT,tamy-token,2020-09-29T04:20:00.000Z,2020-12-02T13:25:03.000Z,0
Timers,IPM,timers,2020-10-10T19:25:00.000Z,2020-12-02T13:25:03.000Z,0
Yearn Finance Passive Income,YFPI,yearn-finance-passive-income,2020-09-29T07:55:00.000Z,2020-12-02T13:25:03.000Z,0
YFE Money,YFE,yfe-money,2020-09-29T07:55:00.000Z,2020-12-02T13:25:03.000Z,0
YieldWars,WAR,yieldwars-com,2020-09-29T07:55:00.000Z,2020-12-02T13:25:03.000Z,0
Yoink,YNK,yoink,2020-09-29T07:55:00.000Z,2020-12-02T13:25:03.000Z,0
Metric,METRIC,metric,2020-10-01T11:31:12.000Z,2020-12-02T13:21:03.000Z,0
Aitra,AITRA,aitra,2020-10-01T11:31:00.000Z,2020-12-02T13:21:03.000Z,0
Mettalex,MTLX,mettalex,2020-10-07T07:50:00.000Z,2020-12-02T13:25:03.000Z,0
APEcoin,APE,apecoin,2020-10-01T11:31:12.000Z,2020-12-02T13:21:03.000Z,0
Epic,EPIC,epic,2020-10-04T01:20:00.000Z,2020-12-02T13:25:03.000Z,0
extraDNA,XDNA,extradna,2020-10-18T03:00:00.000Z,2020-12-02T13:25:03.000Z,0
Kompass,KOMP,kompass,2020-10-01T11:31:12.000Z,2020-12-02T13:21:04.000Z,0
Pajama.Finance,PJM,pajama-finance,2020-10-01T11:31:13.000Z,2020-12-02T13:21:03.000Z,0
SAFE DEAL,SFD,safe-deal,2020-10-01T11:31:13.000Z,2020-12-02T13:21:03.000Z,0
Starname,IOV,starname,2020-10-04T22:06:00.000Z,2020-12-02T13:21:03.000Z,0
Yearn Finance Ecosystem,YFIEC,yearn-finance-ecosystem,2020-10-01T11:31:13.000Z,2020-12-02T13:21:03.000Z,0
BigdataCash,BDCASH,bigdatacash,2020-10-10T19:20:00.000Z,2020-12-02T13:25:03.000Z,0
Aave,AAVE,aave,2020-10-04T12:56:22.000Z,2020-12-02T13:21:03.000Z,0
PieDAO DOUGH v2,DOUGH,piedao-dough-v2,2020-10-04T12:56:22.000Z,2020-12-02T13:21:03.000Z,0
Deipool,DIP,deipool,2020-11-22T08:50:00.000Z,2020-12-02T13:25:03.000Z,0
YFOX FINANCE,YFOX,yfox-finance,2020-10-10T18:45:00.000Z,2020-12-02T13:25:03.000Z,0
Venus,XVS,venus,2020-10-05T05:10:00.000Z,2020-12-02T13:25:03.000Z,0
YFMoonBeam,YFMB,yfmoonbeam,2020-10-04T12:56:00.000Z,2020-12-02T13:21:03.000Z,0
YFET,YFET,yfet,2020-11-04T04:55:00.000Z,2020-12-02T13:25:03.000Z,0
Yearn4 Finance,YF4,yearn4-finance,2020-10-04T12:56:00.000Z,2020-12-02T13:21:03.000Z,0
Phantasma Energy,KCAL,phantasma-energy,2020-10-04T12:56:00.000Z,2020-12-02T13:21:04.000Z,0
ErcauX,RAUX,ercaux,2020-10-04T12:56:00.000Z,2020-12-02T13:21:04.000Z,0
AurusCOIN,AWX,auruscoin,2020-10-07T23:01:00.000Z,2020-12-02T13:21:04.000Z,0
ZAC Finance,ZAC,zac-finance,2020-10-04T12:56:00.000Z,2020-12-02T13:21:03.000Z,0
Smol,SMOL,smol,2020-10-04T12:56:00.000Z,2020-12-02T13:21:03.000Z,0
Cyclops Treasure,CYTR,cyclops-treasure,2020-10-04T12:56:00.000Z,2020-12-02T13:21:03.000Z,0
Bellevue Network,BLV,bellevue-network,2020-10-04T12:56:00.000Z,2020-12-02T13:21:04.000Z,0
Gem Exchange And Trading,GXT,gem-exchange-and-trading,2020-10-05T11:41:00.000Z,2020-12-02T13:21:03.000Z,0
Novo,NOVO,novo,2020-10-05T11:41:00.000Z,2020-12-02T13:21:04.000Z,0
PieDAO DEFI Small Cap,DEFI+S,piedao-defi-small-cap,2020-10-05T11:41:00.000Z,2020-12-02T13:21:04.000Z,0
Polyient Games Governance Token,PGT,polyient-games-governance-token,2020-10-05T11:41:00.000Z,2020-12-02T13:21:04.000Z,0
YeaFinance,YEA,yeafinance,2020-10-05T11:41:00.000Z,2020-12-02T13:21:03.000Z,0
Zero Utility Token,ZUT,zero-utility-token,2020-10-05T11:41:00.000Z,2020-12-02T13:21:03.000Z,0
YFOS.finance,YFOS,yfos-finance,2020-10-05T11:41:00.000Z,2020-12-02T13:21:03.000Z,0
Neutrino Token,NSBT,neutrino-system-base-token,2020-10-10T19:00:00.000Z,2020-12-02T13:25:04.000Z,0
yOUcash,YOUC,youcash,2020-10-06T13:06:00.000Z,2020-12-02T13:21:03.000Z,0
Stream Protocol,STPL,stream-protocol,2020-10-20T00:05:00.000Z,2020-12-02T13:25:03.000Z,0
XCredit,XFYI,xcredit,2020-10-28T23:50:00.000Z,2020-12-02T13:25:03.000Z,0
Dark.Build,DARK,darkbuild,2020-10-06T13:06:00.000Z,2020-12-02T13:21:04.000Z,0
DeXe,DEXE,dexe,2020-10-06T13:06:00.000Z,2020-12-02T13:21:03.000Z,0
LYNC Network,LYNC,lync-network,2020-10-06T13:06:00.000Z,2020-12-02T13:21:03.000Z,0
OWL Token (StealthSwap),OWL,owl-token-stealthswap,2020-10-06T13:06:00.000Z,2020-12-02T13:21:04.000Z,0
YFPRO Finance,YFPRO,yfpro-finance,2020-10-06T13:06:00.000Z,2020-12-02T13:21:04.000Z,0
EasyFi,EASY,easyfi,2020-10-07T14:11:00.000Z,2020-12-02T13:21:04.000Z,0
DeFi Insurance Protocol,DFIP,defi-insurance-protocol,2020-10-07T12:26:00.000Z,2020-12-02T13:21:04.000Z,0
Conflux Network,CFX,conflux-network,2020-11-10T04:35:00.000Z,2020-12-02T13:25:03.000Z,0
FUD.finance,FUD,fudfinance,2020-10-07T12:26:00.000Z,2020-12-02T13:21:04.000Z,0
Index Cooperative,INDEX,index-cooperative,2020-10-07T12:26:00.000Z,2020-12-02T13:21:03.000Z,0
PieDAO DEFI Large Cap,DEFI+L,piedao-defi-large-cap,2020-11-09T17:15:00.000Z,2020-12-02T13:25:03.000Z,0
Wrapped Origin Axie,WOA,wrapped-origin-axie,2020-10-07T12:26:00.000Z,2020-12-02T13:21:04.000Z,0
Yfscience,YFSI,yfscience,2020-10-07T12:26:00.000Z,2020-12-02T13:21:04.000Z,0
Almace Shards,ALMX,almace-shards,2020-10-27T05:25:00.000Z,2020-12-02T13:25:03.000Z,0
Hauteclere Shards,HAUT,hauteclere-shards,2020-10-14T04:25:00.000Z,2020-12-02T13:25:04.000Z,0
QOOBER,QOOB,qoober,2020-10-08T05:30:00.000Z,2020-12-02T13:25:04.000Z,0
Centaur,CNTR,centaur,2020-10-08T05:30:00.000Z,2020-12-02T13:25:04.000Z,0
Crypxie,CPX,crypxie,2020-11-01T03:30:00.000Z,2020-12-02T13:25:03.000Z,0
fry.world,FRIES,fryworld,2020-10-26T00:25:00.000Z,2020-12-02T13:25:03.000Z,0
Jiviz,JVZ,jiviz,2020-10-21T01:45:00.000Z,2020-12-02T13:25:04.000Z,0
Thirm Protocol,THIRM,thirm-protocol,2020-10-08T05:30:00.000Z,2020-12-02T13:25:04.000Z,0
Yearn-finance Infrastructure Labs,YLAB,yearn-finance-infrastructure-labs,2020-10-08T05:30:00.000Z,2020-12-02T13:25:04.000Z,0
YFED.Finance,YFED,yfedfinance,2020-10-08T05:30:00.000Z,2020-12-02T13:25:04.000Z,0
Fridn,EFAR,fridn,2020-10-12T04:35:00.000Z,2020-12-02T13:25:04.000Z,0
POP Network Token,POP,pop-network-token,2020-10-09T10:40:00.000Z,2020-12-02T13:25:04.000Z,0
TopCoinFX,TCFX,topcoinfx,2020-10-09T10:40:00.000Z,2020-12-02T13:25:04.000Z,0
Stabilize,STBZ,stabilize,2020-10-09T10:40:00.000Z,2020-12-02T13:25:03.000Z,0
NovaDeFi,NMT,novadefi,2020-10-09T10:40:00.000Z,2020-10-23T03:15:00.000Z,0
Holyheld,HOLY,holyheld,2020-10-09T10:40:00.000Z,2020-12-02T13:25:04.000Z,0
BitTiger,BTTR,bittiger,2020-10-09T10:40:00.000Z,2020-12-02T13:25:04.000Z,0
SUP,SUP,sup,2020-10-11T02:50:00.000Z,2020-12-02T13:25:04.000Z,0
Doki Doki Finance,DOKI,doki-doki-finance,2020-10-11T03:05:00.000Z,2020-12-02T13:25:04.000Z,0
Seal Finance,SEAL,seal-finance,2020-10-11T05:50:00.000Z,2020-12-02T13:25:04.000Z,0
LimitSwap,LIMIT,limitswap,2020-10-11T06:25:00.000Z,2020-12-02T13:25:04.000Z,0
Dracula Token,DRC,dracula-token,2020-10-11T06:35:00.000Z,2020-12-02T13:25:03.000Z,0
CoFiX,COFI,cofix,2020-10-12T10:15:00.000Z,2020-12-02T13:25:04.000Z,0
ACoconut,AC,acoconut,2020-10-12T06:10:00.000Z,2020-12-02T13:25:04.000Z,0
Bfine,BRI,bfine,2020-10-12T06:40:00.000Z,2020-12-02T13:25:04.000Z,0
Dandy Dego,DANDY,dandy-dego,2020-10-27T05:25:00.000Z,2020-12-02T13:25:04.000Z,0
deCraft Finance,CRAFT,decraft-finance,2020-10-12T06:45:00.000Z,2020-12-02T13:25:04.000Z,0
Spaceswap,MILK2,spaceswap,2020-10-12T07:00:00.000Z,2020-12-02T13:25:04.000Z,0
Non-Fungible Yearn,NFY,non-fungible-yearn,2020-10-12T07:35:00.000Z,2020-12-02T13:25:04.000Z,0
SHAKE,SHAKE,shake,2020-10-12T07:30:00.000Z,2020-12-02T13:25:04.000Z,0
Atari Token,ATRI,atari-token,2020-10-29T21:10:00.000Z,2020-12-02T13:25:04.000Z,0
Tavittcoin,TAVITT,tavittcoin,2020-10-13T02:40:00.000Z,2020-12-02T13:25:04.000Z,0
Global Gaming,GMNG,global-gaming,2020-10-13T03:00:00.000Z,2020-12-02T13:25:04.000Z,0
YFi Management,YEFIM,yfi-management,2020-10-18T02:25:00.000Z,2020-12-02T13:25:04.000Z,0
Load Network,LOAD,load-network,2020-11-09T04:45:00.000Z,2020-12-02T13:25:04.000Z,0
Value Liquidity,VALUE,value-defi-protocol,2020-10-13T04:05:00.000Z,2020-12-02T13:25:04.000Z,0
Animal Friends United,AFU,animal-friends-united,2020-10-21T01:40:00.000Z,2020-12-02T13:25:04.000Z,0
MoonTools,MOONS,moontools,2020-10-13T08:10:00.000Z,2020-12-02T13:25:04.000Z,0
Payship,PSHP,payship,2020-10-13T08:35:00.000Z,2020-12-02T13:25:04.000Z,0
Sergey Save Link,SSL,sergey-save-link,2020-10-13T08:35:00.000Z,2020-12-02T13:25:04.000Z,0
Thugs Finance,THUGS,thugs-fi,2020-11-11T04:25:00.000Z,2020-12-02T13:25:04.000Z,0
Yearn Finance DOT,YFDOT,yearn-finance-dot,2020-10-13T08:55:00.000Z,2020-12-02T13:25:04.000Z,0
UniLend,UFT,unilend,2020-10-14T14:15:00.000Z,2020-12-02T13:25:04.000Z,0
Azzure,AZZR,azzure,2020-10-21T02:50:00.000Z,2020-12-02T13:25:04.000Z,0
Behodler,EYE,beholder,2020-10-14T08:50:00.000Z,2020-12-02T13:25:04.000Z,0
BonezYard,BNZ,bonezyard,2020-10-14T09:00:00.000Z,2020-12-02T13:25:04.000Z,0
Cross Finance,CRP,cross-finance,2020-10-20T15:20:00.000Z,2020-12-02T13:25:04.000Z,0
Digital Reserve Currency,DRC,digital-reserve-currency,2020-10-14T09:45:00.000Z,2020-12-02T13:25:04.000Z,0
Bitfinex Bitcoin Dominance Perps,BTCDOM,bitfinex-bitcoin-dominance-perps,2020-10-14T10:20:00.000Z,2020-12-02T13:25:04.000Z,0
PlotX,PLOT,plotx,2020-10-20T10:50:00.000Z,2020-12-02T13:25:04.000Z,0
RUSH,RUC,rush,2020-10-19T23:25:00.000Z,2020-12-02T13:25:04.000Z,0
Hermez Network,HEZ,hermez-network,2020-10-17T09:50:00.000Z,2020-12-02T13:25:05.000Z,0
PayAccept,PAYT,payaccept,2020-11-29T01:35:00.000Z,2020-12-02T13:25:04.000Z,0
SWAG Finance,SWAG,swag-finance,2020-10-15T08:20:00.000Z,2020-12-02T13:25:04.000Z,0
Zenfuse,ZEFU,zenfuse,2020-10-15T09:45:00.000Z,2020-12-02T13:25:04.000Z,0
Akash Network,AKT,akash-network,2020-10-19T02:15:00.000Z,2020-12-02T13:25:04.000Z,0
Bit Financial,BFC,bit-financial,2020-10-15T11:50:00.000Z,2020-12-02T13:25:04.000Z,0
BonFi,BNF,bonfi,2020-10-25T02:50:00.000Z,2020-12-02T13:25:04.000Z,0
MobiePay,MBX,mobiepay,2020-10-22T19:30:00.000Z,2020-12-02T13:25:04.000Z,0
ZeroSwap,ZEE,zeroswap,2020-10-18T13:15:00.000Z,2020-12-02T13:25:05.000Z,0
Gallery Finance,GLF,gallery-finance,2020-10-18T03:55:00.000Z,2020-12-02T13:25:04.000Z,0
BarnBridge,BOND,barnbridge,2020-10-25T05:50:00.000Z,2020-12-02T13:25:04.000Z,0
yRise Finance,YRISE,yrise-finance,2020-10-18T06:25:00.000Z,2020-12-02T13:25:04.000Z,0
YFIA,YFIA,yfia,2020-10-18T06:35:00.000Z,2020-12-02T13:25:05.000Z,0
dXIOT,DXIOT,dxiot,2020-10-18T07:00:00.000Z,2020-12-02T13:25:04.000Z,0
Unicore,UNICORE,unicore,2020-10-18T11:55:00.000Z,2020-12-02T13:25:04.000Z,0
GALAXY NETWORK,GNC,galaxy-network,2020-10-18T15:00:00.000Z,2020-12-02T13:25:04.000Z,0
LCG,LCG,lcg,2020-10-18T15:00:00.000Z,2020-12-02T13:25:05.000Z,0
PayUSD,PUSD,payusd,2020-10-18T17:30:00.000Z,2020-12-02T13:25:04.000Z,0
DigiDinar Stable Token,DDRST,digidinar-stable-token,2020-10-18T17:35:00.000Z,2020-12-02T13:25:04.000Z,0
ETG Finance,ETGF,etg-finance,2020-10-20T03:00:00.000Z,2020-12-02T13:25:04.000Z,0
Audius,AUDIO,audius,2020-10-22T17:45:00.000Z,2020-12-02T13:25:04.000Z,0
Payou Finance,PAYOU,payou-finance,2020-10-19T07:00:00.000Z,2020-12-02T13:25:04.000Z,0
Alpha Quark Token,AQT,alpha-quark-token,2020-10-21T03:00:00.000Z,2020-12-02T13:25:05.000Z,0
PlayDapp,PLA,playdapp,2020-10-19T23:45:00.000Z,2020-12-02T13:25:04.000Z,0
United Token,UTED,united-token,2020-10-20T00:20:00.000Z,2020-12-02T13:25:04.000Z,0
RAMP,RAMP,ramp,2020-10-20T04:25:00.000Z,2020-12-02T13:25:04.000Z,0
Vox.Finance,VOX,vox-finance,2020-10-20T06:10:00.000Z,2020-12-02T13:25:05.000Z,0
PRIA,PRIA,pria,2020-10-20T06:15:00.000Z,2020-12-02T13:25:04.000Z,0
Swirge,SWG,swirge,2020-10-20T06:45:00.000Z,2020-12-02T13:25:04.000Z,0
Apiary Fund Coin,AFC,apiary-fund-coin,2020-10-20T06:15:00.000Z,2020-12-02T13:25:04.000Z,0
Charged Finance,CHARGED,charged,2020-10-20T06:15:00.000Z,2020-12-02T13:25:05.000Z,0
Wrapped Virgin Gen-0 CryptoKitties,WVG0,wrapped-virgin-gen-0-cryptokitties,2020-10-20T07:00:00.000Z,2020-12-02T13:25:04.000Z,0
Wrapped Gen-0 CryptoKitties,WG0,wrapped-gen-0-cryptokitties,2020-10-20T06:40:00.000Z,2020-12-02T13:25:04.000Z,0
Axia Protocol,AXIA,axia-protocol,2020-10-26T23:15:00.000Z,2020-12-02T13:25:05.000Z,0
Camp,CAMP,camp,2020-10-20T18:30:00.000Z,2020-12-02T13:25:05.000Z,0
CasinoLand,CLN,casinoland,2020-10-21T01:45:00.000Z,2020-12-02T13:25:04.000Z,0
Yearn Finance Network,YFN,yearn-finance-network,2020-11-08T00:20:00.000Z,2020-12-02T13:25:04.000Z,0
BooBank,BOOB,boobank,2020-10-21T04:00:00.000Z,2020-12-02T13:25:04.000Z,0
TenSpeed Finance,TENS,tenspeed,2020-10-21T04:00:00.000Z,2020-12-02T13:25:05.000Z,0
Moonday Finance,MOONDAY,moonday-finance,2020-10-26T02:55:00.000Z,2020-12-02T13:25:05.000Z,0
McNetworkDefi,MCN,mcnetwork,2020-10-21T04:05:00.000Z,2020-12-02T13:25:04.000Z,0
DeFi Gold,DFGL,defi-gold,2020-10-21T04:00:00.000Z,2020-12-02T13:25:05.000Z,0
Friends With Benefits,FWB,friends-with-benefits,2020-10-21T04:10:00.000Z,2020-12-02T13:25:05.000Z,0
Chonk,CHONK,chonk,2020-10-21T07:35:00.000Z,2020-12-02T13:25:04.000Z,0
ShareAt,XAT,shareat,2020-10-21T07:35:00.000Z,2020-12-02T13:25:04.000Z,0
BananoDOS,yBAN,bananodos,2020-10-21T18:25:00.000Z,2020-12-02T13:25:05.000Z,0
JustBet,WINR,justbet,2020-10-22T02:15:00.000Z,2020-12-02T13:25:05.000Z,0
Spore Finance,SPORE,spore,2020-10-22T03:25:00.000Z,2020-12-02T13:25:05.000Z,0
Bonded Finance,BOND,bonded-finance,2020-11-24T23:20:00.000Z,2020-12-02T13:25:05.000Z,0
Wootrade,WOO,wootrade,2020-10-28T08:55:00.000Z,2020-12-02T13:25:05.000Z,0
StableXSwap,STAX,stablexswap,2020-10-23T08:40:00.000Z,2020-12-02T13:25:05.000Z,0
Bithao,BHAO,bithao,2020-10-25T02:50:00.000Z,2020-12-02T13:25:05.000Z,0
WeBlock,WON,weblock,2020-10-25T03:10:00.000Z,2020-12-02T13:25:05.000Z,0
TON Crystal,TON,ton-crystal,2020-10-25T03:25:00.000Z,2020-12-02T13:25:05.000Z,0
Neeva Defi,NVA,neeva-defi,2020-10-25T05:10:00.000Z,2020-12-02T13:25:05.000Z,0
BoringDAO,BOR,boringdao,2020-10-25T05:15:00.000Z,2020-12-02T13:25:05.000Z,0
QuiverX,QRX,quiverx,2020-10-25T05:20:00.000Z,2020-12-02T13:25:05.000Z,0
DogDeFiCoin,DOGDEFI,dogdeficoin,2020-10-25T05:30:00.000Z,2020-12-02T13:25:05.000Z,0
Unistake,UNISTAKE,unistake,2020-10-25T21:00:00.000Z,2020-12-02T13:25:05.000Z,0
BitOnyx,BTNYX,bitonyx,2020-10-25T21:00:00.000Z,2020-12-02T13:25:05.000Z,0
IDall,IDALL,idall,2020-10-25T21:05:00.000Z,2020-12-02T13:25:05.000Z,0
Ubiner,UBIN,ubiner,2020-10-25T21:15:00.000Z,2020-12-02T13:25:05.000Z,0
Naz Coin,NAZ,naz-coin,2020-10-25T21:25:00.000Z,2020-12-02T13:25:05.000Z,0
YFI CREDITS GROUP,YFICG,yfi-credits-group,2020-10-25T21:45:00.000Z,2020-12-02T13:25:05.000Z,0
NIX Bridge Token,NBT,nix-bridge-token,2020-10-25T21:50:00.000Z,2020-12-02T13:25:05.000Z,0
SynLev,SYN,synlev,2020-10-26T01:15:00.000Z,2020-12-02T13:25:05.000Z,0
EDC Blockchain,EDC,edc-blockchain,2020-10-26T03:30:00.000Z,2020-12-02T13:25:05.000Z,0
BCHUP,BCHUP,bchup,2020-10-26T10:30:00.000Z,2020-12-02T13:25:05.000Z,0
BCHDOWN,BCHDOWN,bchdown,2020-10-26T10:30:00.000Z,2020-12-02T13:25:05.000Z,0
UNIUP,UNIUP,uniup,2020-10-26T07:25:00.000Z,2020-12-02T13:25:05.000Z,0
UNIDOWN,UNIDOWN,unidown,2020-10-26T07:25:00.000Z,2020-12-02T13:25:05.000Z,0
LTCUP,LTCUP,ltcup,2020-10-26T07:25:00.000Z,2020-12-02T13:25:05.000Z,0
LTCDOWN,LTCDOWN,ltcdown,2020-10-26T07:55:00.000Z,2020-12-02T13:25:05.000Z,0
SXPUP,SXPUP,sxpup,2020-10-26T07:55:00.000Z,2020-12-02T13:25:05.000Z,0
SXPDOWN,SXPDOWN,sxpdown,2020-10-26T07:55:00.000Z,2020-12-02T13:25:05.000Z,0
Yearn Finance Red Moon,YFRM,yearn-finance-red-moon,2020-10-26T07:10:00.000Z,2020-12-02T13:25:05.000Z,0
Lumos,LMS,lumos,2020-10-26T07:30:00.000Z,2020-12-02T13:25:05.000Z,0
pxUSD Synthetic USD Expiring 1 April 2021,PXUSD_MAR2021,pxusd-synthetic-usd-expiring-1-april-2021,2020-10-26T07:25:00.000Z,2020-12-02T13:25:05.000Z,0
Oraichain Token,ORAI,oraichain-token,2020-10-27T03:05:00.000Z,2020-12-02T13:25:05.000Z,0
Tsunami finance,NAMI,tsunami,2020-10-27T03:05:00.000Z,2020-12-02T13:25:05.000Z,0
Keep3rV1,KP3R,keep3rv1,2020-10-27T10:40:00.000Z,2020-12-02T13:25:05.000Z,0
Aspire,ASP,aspire,2020-10-27T16:45:00.000Z,2020-12-02T13:25:05.000Z,0
Tatcoin,TAT,tatcoin,2020-10-27T17:40:00.000Z,2020-12-02T13:25:05.000Z,0
Colibri Protocol,CLBR,colibri,2020-10-28T07:00:00.000Z,2020-12-02T13:25:05.000Z,0
MegaCryptoPolis,MEGA,megacryptopolis,2020-10-28T07:35:00.000Z,2020-12-02T13:25:05.000Z,0
HubDao,HD,hubdao,2020-10-28T07:25:00.000Z,2020-12-02T13:25:05.000Z,0
Bloody Token,BLOODY,bloody-token,2020-10-28T08:10:00.000Z,2020-12-02T13:25:06.000Z,0
Hoo Token,HOO,hoo-token,2020-10-28T08:10:00.000Z,2020-12-02T13:25:05.000Z,0
The Luxury Coin,TLB,the-luxury-coin,2020-10-28T22:15:00.000Z,2020-12-02T13:25:05.000Z,0
Jointer,JNTR,jointer,2020-10-28T08:15:00.000Z,2020-12-02T13:25:05.000Z,0
Warlord Token,WLT,warlord-token,2020-11-03T02:40:00.000Z,2020-12-02T13:25:05.000Z,0
SURF Finance,SURF,surf,2020-10-28T08:55:00.000Z,2020-12-02T13:25:05.000Z,0
WEMIX,WEMIX,wemix,2020-10-28T23:50:00.000Z,2020-12-02T13:25:05.000Z,0
Farm Defi,PFARM,farm-defi,2020-11-05T00:40:00.000Z,2020-12-02T13:25:05.000Z,0
YYFI.Protocol,YYFI,yyfi-protocol,2020-10-29T02:45:00.000Z,2020-12-02T13:25:06.000Z,0
Hyve,HYVE,hyve,2020-10-29T03:10:00.000Z,2020-12-02T13:25:05.000Z,0
UnFederalReserve,ERSDL,unfederalreserve,2020-10-29T04:45:00.000Z,2020-12-02T13:25:05.000Z,0
